id,vendor_part_number,style_code,product_size_description,qty,override_qty,reset_qty,cost,meg_cost,mes_cost,2ht_cost,turbine_sku
252,MSQLAA00,LS14001-FTG,S,1,0,0,19.35,19.35,19.35,0,LS14001-FTG_Royal_S
253,WMQLAA00,LS14001-FTG,S,1,0,0,19.35,19.35,19.35,0,LS14001-FTG_Royal_S
254,MSQLAA00,LS14001-FTG,XL,50,0,0,19.35,19.35,19.35,0,LS14001-FTG_Royal_XL
255,WMQLAA00,LS14001-FTG,XL,50,0,0,19.35,19.35,19.35,0,LS14001-FTG_Royal_XL
256,MSQLAA00,LS14001-FTG,XS,5,0,0,19.35,19.35,19.35,0,LS14001-FTG_Royal_XS
257,WMQLAA00,LS14001-FTG,XS,5,0,0,19.35,19.35,19.35,0,LS14001-FTG_Royal_XS
258,WMQLAW00,LS14001-FTG,XXL,55,6,0,20.65,20.65,20.65,0,LS14001-FTG_White_2XL
259,MSQLAW00,LS14001-FTG,L,1548,10,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_L
260,WMQLAW00,LS14001-FTG,L,134,6,0,19.35,19.35,19.35,0,LS14001-FTG_White_L
261,MSQLAW00,LS14001-FTG,M,1230,10,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_M
262,WMQLAW00,LS14001-FTG,M,18,6,0,19.35,19.35,19.35,0,LS14001-FTG_White_M
263,MSQLAW00,MSQLAWG3-FTG,S,285,10,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_S
264,WMQLAW00,LS14001-FTG,S,83,6,0,19.35,19.35,19.35,0,LS14001-FTG_White_S
265,MSQLAW00,LS14001-FTG,XL,1138,10,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_XL
266,WMQLAW00,LS14001-FTG,XL,138,6,0,19.35,19.35,19.35,0,LS14001-FTG_White_XL
267,MSQLAW00,MSQLAWG3-FTG,XS,96,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_XS
268,WMQLAW00,LS14001-FTG,XS,6,6,0,19.35,19.35,19.35,0,LS14001-FTG_White_XS
269,MSQLCB00,LS14004-FTG,XXL,706,10,0,14.26,17.5,17.5,0,MSQLCBG3-FTG_BLACK_2XL
270,WMQLCB00,LS14004-FTG,XXL,81,6,0,17.5,17.5,17.5,0,LS14004-FTG_Black_2XL
271,MSQLCB00,MSQLCBG3-FTG,L,1545,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_L
272,WMQLCB00,LS14004-FTG,L,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_Black_L
273,MSQLCB00,MSQLCBG3-FTG,M,1242,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_M
274,WMQLCB00,LS14004-FTG,M,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_Black_M
275,MSQLCB00,MSQLCBG3-FTG,S,475,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_S
276,WMQLCB00,LS14004-FTG,S,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_Black_S
277,MSQLCB00,LS14004-FTG,XL,1345,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_XL
278,WMQLCB00,LS14004-FTG,XL,57,6,0,16.75,16.82,16.82,0,LS14004-FTG_Black_XL
279,MSQLCB00,MSQLCBG3-FTG,XS,10,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_XS
280,WMQLCB00,LS14004-FTG,XS,45,6,0,16.75,16.82,16.82,0,LS14004-FTG_Black_XS
281,MSQLCC00,MSQLCCG3-FTG,XXL,1006,10,0,14.26,17.5,17.5,0,MSQLCCG3-FTG_HEATHER_GREY_2XL
282,WMQLCC00,LS14004-FTG,XXL,300,6,0,17.5,17.5,17.5,0,LS14004-FTG_HEATHER_GREY_2XL
283,MSQLCC00,MSQLCCG3-FTG,L,1571,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_L
284,WMQLCC00,LS14004-FTG,L,45,6,0,16.75,16.82,16.82,0,LS14004-FTG_HEATHER_GREY_L
285,MSQLCC00,MSQLCCG3-FTG,M,1252,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_M
286,WMQLCC00,LS14004-FTG,M,15,6,0,16.75,16.82,16.82,0,LS14004-FTG_HEATHER_GREY_M
287,MSQLCC00,MSQLCCG3-FTG,S,478,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_S
288,WMQLCC00,LS14004-FTG,S,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_HEATHER_GREY_S
289,MSQLCC00,MSQLCCG3-FTG,XL,1196,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_XL
290,WMQLCC00,LS14004-FTG,XL,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_HEATHER_GREY_XL
291,MSQLCC00,MSQLCCG3-FTG,XS,384,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_XS
292,WMQLCC00,LS14004-FTG,XS,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_HEATHER_GREY_XS
293,WMQLCN00,LS14004-FTG,XXL,16,6,0,17.5,17.5,17.5,0,LS14004-FTG_Navy_2XL
294,MSQLCN00,MSQLCNG3-FTG,XXL,33,10,0,14.26,17.5,17.5,0,MSQLCNG3-FTG_NAVY_2XL
295,WMQLCN00,LS14004-FTG,L,15,6,0,16.75,16.82,16.82,0,LS14004-FTG_Navy_L
296,MSQLCN00,MSQLCNG3-FTG,L,200,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_L
297,WMQLCN00,LS14004-FTG,M,10,6,0,16.75,16.82,16.82,0,LS14004-FTG_Navy_M
298,MSQLCN00,MSQLCNG3-FTG,M,186,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_M
299,WMQLCN00,LS14004-FTG,S,7,6,0,16.75,16.82,16.82,0,LS14004-FTG_Navy_S
300,WMQLCN00,LS14004-FTG,XL,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_Navy_XL
301,MSQLCN00,MSQLCNG3-FTG,XL,106,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_XL
302,WMQLCN00,LS14004-FTG,XS,57,6,0,16.75,16.82,16.82,0,LS14004-FTG_Navy_XS
303,MSQLCN00,MSQLCNG3-FTG,XS,24,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_XS
304,MSQBAW00,MSQBAWG3-FTG,XXL,329,5,0,10.94,0,0,0,MSQBAWG3-FTG_WHITE_2XL
305,MSQCAK00,MSQCAKG3-FTG,XXL,52,5,0,9.21,0,0,0,MSQCAKG3-FTG_GREEN_2XL
306,MSQCAK00,MSQCAKG3-FTG,L,35,5,0,9.21,0,0,0,MSQCAKG3-FTG_GREEN_L
307,MSQCAK00,MSQCAKG3-FTG,M,21,5,0,9.21,0,0,0,MSQCAKG3-FTG_GREEN_M
308,MSQCAK00,MSQCAKG3-FTG,S,5,5,0,9.21,0,0,0,MSQCAKG3-FTG_GREEN_S
309,MSQLCR00,MSQLCRG3-FTG,XS,0,0,0,14.26,16.82,16.82,0,MSQLCRG3-FTG_RED_XS
310,MSQLCA00,LS14004-FTG,XXL,112,0,0,17.5,17.5,17.5,0,LS14004-FTG_Royal_2XL
311,WMQLCA00,LS14004-FTG,XXL,112,0,0,17.5,17.5,17.5,0,LS14004-FTG_Royal_2XL
312,MSQLCA00,LS14004-FTG,L,24,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_L
313,WMQLCA00,LS14004-FTG,L,24,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_L
314,MSQLCA00,LS14004-FTG,M,36,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_M
315,WMQLCA00,LS14004-FTG,M,36,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_M
316,MSQLCA00,LS14004-FTG,S,7,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_S
317,WMQLCA00,LS14004-FTG,S,7,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_S
318,MSQLCA00,LS14004-FTG,XL,7,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_XL
319,WMQLCA00,LS14004-FTG,XL,7,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_XL
320,MSQLCA00,LS14004-FTG,XS,8,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_XS
321,WMQLCA00,LS14004-FTG,XS,8,0,0,16.75,16.82,16.82,0,LS14004-FTG_Royal_XS
322,MSQLCW00,MSQLCWG3-FTG,XXL,382,10,0,14.26,17.5,17.5,0,MSQLCWG3-FTG_WHITE_2XL
323,WMQLCW00,LS14004-FTG,XXL,6,6,0,17.5,17.5,17.5,0,LS14004-FTG_White_2XL
324,MSQLCW00,MSQLCWG3-FTG,L,771,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_L
325,WMQLCW00,LS14004-FTG,L,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_White_L
326,MSQLCW00,MSQLCWG3-FTG,M,278,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_M
327,WMQLCW00,LS14004-FTG,M,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_White_M
328,WMQLCW00,LS14004-FTG,S,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_White_S
329,MSQLCW00,MSQLCWG3-FTG,XL,642,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_XL
330,WMQLCW00,LS14004-FTG,XL,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_White_XL
331,MSQLCW00,MSQLCWG3-FTG,XS,96,0,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_XS
332,WMQLCW00,LS14004-FTG,XS,6,6,0,16.75,16.82,16.82,0,LS14004-FTG_White_XS
333,MSQCAB00,MSQCABG3-FTG,XXL,322,0,0,9.21,0,0,0,MSQCABG3-FTG_BLACK_2XL
334,MSQCAB00,MSQCABG3-FTG,L,392,0,0,9.21,0,0,0,MSQCABG3-FTG_BLACK_L
335,MSQCAB00,MSQCABG3-FTG,M,177,0,0,9.21,0,0,0,MSQCABG3-FTG_BLACK_M
336,MSQCAB00,MSQCABG3-FTG,S,72,0,0,9.21,0,0,0,MSQCABG3-FTG_BLACK_S
337,MSQCAB00,MSQCABG3-FTG,XL,464,0,0,9.21,0,0,0,MSQCABG3-FTG_BLACK_XL
338,MSQCAV00,MC1040-FTG,XXL,0,0,0,11,0,0,0,MC1040-FTG_CHARCOAL_HEATHER_2XL
339,MSQCAV00,MC1040-FTG,L,0,0,0,9.5,0,0,0,MC1040-FTG_CHARCOAL_HEATHER_L
340,MSQCAV00,MC1040-FTG,M,0,0,0,9.5,0,0,0,MC1040-FTG_CHARCOAL_HEATHER_M
341,MSQCAV00,MC1040-FTG,S,0,0,0,9.5,0,0,0,MC1040-FTG_CHARCOAL_HEATHER_S
342,MSQCAV00,MC1040-FTG,XL,0,0,0,9.5,0,0,0,MC1040-FTG_CHARCOAL_HEATHER_XL
343,MSQCAV00,MC1040-FTG,XS,0,0,0,9.5,0,0,0,MC1040-FTG_CHARCOAL_HEATHER_XS
344,MSQCAF00,MC1040-FTG,XXL,29,0,0,11,0,0,0,MC1040-FTG_Green_2XL
345,MSQCAF00,MC1040-FTG,L,17,0,0,9.5,0,0,0,MC1040-FTG_Green_L
346,MSQCAF00,MC1040-FTG,M,7,0,0,9.5,0,0,0,MC1040-FTG_Green_M
347,MSQCAF00,MC1040-FTG,S,29,0,0,9.5,0,0,0,MC1040-FTG_Green_S
348,MSQCAF00,MC1040-FTG,XL,21,0,0,9.5,0,0,0,MC1040-FTG_Green_XL
349,MSQCAC00,MSQCACG3-FTG,XXL,68,0,0,9.21,0,0,0,MSQCACG3-FTG_HEATHER_GREY_2XL
350,MSQCAC00,MSQCACG3-FTG,L,0,0,0,9.21,0,0,0,MSQCACG3-FTG_HEATHER_GREY_L
351,MSQCAC00,MSQCACG3-FTG,M,144,0,0,9.21,0,0,0,MSQCACG3-FTG_HEATHER_GREY_M
352,MSQCAC00,MSQCACG3-FTG,S,72,0,0,9.21,0,0,0,MSQCACG3-FTG_HEATHER_GREY_S
353,MSQCAC00,MSQCACG3-FTG,XL,0,0,0,9.21,0,0,0,MSQCACG3-FTG_HEATHER_GREY_XL
354,MSQCAN00,MC1040-FTG,XXL,22,0,0,11,0,0,0,MC1040-FTG_Navy_2XL
355,MSQCAN00,MC1040-FTG,L,25,0,0,9.5,0,0,0,MC1040-FTG_Navy_L
356,MSQCAN00,MC1040-FTG,M,13,0,0,9.5,0,0,0,MC1040-FTG_Navy_M
357,MSQCAN00,MC1040-FTG,S,24,0,0,9.5,0,0,0,MC1040-FTG_Navy_S
358,MSQCAN00,MC1040-FTG,XL,39,0,0,9.5,0,0,0,MC1040-FTG_Navy_XL
359,MSQCAP00,MC1040-FTG,XXL,71,0,0,11,0,0,0,MC1040-FTG_Purple_2XL
360,MSQCAP00,MC1040-FTG,L,15,0,0,9.5,0,0,0,MC1040-FTG_Purple_L
361,MSQCAP00,MC1040-FTG,M,3,0,0,9.5,0,0,0,MC1040-FTG_Purple_M
362,MSQCAP00,MC1040-FTG,S,7,0,0,9.5,0,0,0,MC1040-FTG_Purple_S
363,MSQCAP00,MC1040-FTG,XL,17,0,0,9.5,0,0,0,MC1040-FTG_Purple_XL
364,MSQCAR00,MC1040-FTG,XXL,15,0,0,11,0,0,0,MC1040-FTG_Red_2XL
365,MSQCAR00,MC1040-FTG,L,6,0,0,9.5,0,0,0,MC1040-FTG_Red_L
366,MSQCAR00,MC1040-FTG,M,45,0,0,9.5,0,0,0,MC1040-FTG_Red_M
367,MSQCAR00,MC1040-FTG,S,18,0,0,9.5,0,0,0,MC1040-FTG_Red_S
368,MSQCAR00,MC1040-FTG,XL,4,0,0,9.5,0,0,0,MC1040-FTG_Red_XL
369,MSQCAA00,MC1040-FTG,XXL,4,0,0,11,0,0,0,MC1040-FTG_Royal_2XL
370,MSQCAA00,MC1040-FTG,L,10,0,0,9.5,0,0,0,MC1040-FTG_Royal_L
371,MSQCAA00,MC1040-FTG,M,5,0,0,9.5,0,0,0,MC1040-FTG_Royal_M
372,MSQCAA00,MC1040-FTG,S,22,0,0,9.5,0,0,0,MC1040-FTG_Royal_S
373,MSQCAA00,MC1040-FTG,XL,5,0,0,9.5,0,0,0,MC1040-FTG_Royal_XL
374,MSQCAW00,MSQCABG3-FTG,XXL,0,0,0,9.21,0,0,0,MSQCABG3-FTG_WHITE_2XL
375,MSQCAW00,MSQCABG3-FTG,L,0,0,0,9.21,0,0,0,MSQCABG3-FTG_WHITE_L
376,MSQCAW00,MSQCABG3-FTG,M,0,0,0,9.21,0,0,0,MSQCABG3-FTG_WHITE_M
377,MSQCAW00,MSQCABG3-FTG,S,0,0,0,9.21,0,0,0,MSQCABG3-FTG_WHITE_S
378,MSQCAW00,MSQCABG3-FTG,XL,0,0,0,9.21,0,0,0,MSQCABG3-FTG_WHITE_XL
379,MSQBAK00,MSQBAKG3-FTG,XXL,149,0,5,10.95,0,0,0,MSQBAKG3-FTG_KELLYGREEN_2XL
380,MSQBAK00,MSQBAKG3-FTG,L,46,0,5,10.95,0,0,0,MSQBAKG3-FTG_KELLYGREEN_L
381,MSQBAK00,MSQBAKG3-FTG,M,61,0,5,10.95,0,0,0,MSQBAKG3-FTG_KELLYGREEN_M
382,MSQBAK00,MSQBAKG3-FTG,S,47,0,5,10.95,0,0,0,MSQBAKG3-FTG_KELLYGREEN_S
383,MSQBAK00,MSQBAKG3-FTG,XL,60,0,5,10.95,0,0,0,MSQBAKG3-FTG_KELLYGREEN_XL
384,MSQBAL00,MSQBALG3-FTG,XXL,122,0,5,10.95,0,0,0,MSQBALG3-FTG_LIONSROYAL_2XL
385,MSQBAL00,MSQBALG3-FTG,L,221,0,5,10.95,0,0,0,MSQBALG3-FTG_LIONSROYAL_L
386,MSQBAL00,MSQBALG3-FTG,M,87,0,5,10.95,0,0,0,MSQBALG3-FTG_LIONSROYAL_M
387,MSQBAL00,MSQBALG3-FTG,S,9,0,5,10.95,0,0,0,MSQBALG3-FTG_LIONSROYAL_S
388,MSQBAL00,MSQBALG3-FTG,XL,146,0,5,10.95,0,0,0,MSQBALG3-FTG_LIONSROYAL_XL
389,MSQCAK00,MSQCAKG3-FTG,XL,100,5,0,9.21,0,0,0,MSQCAKG3-FTG_GREEN_XL
390,MSQLAR00,MSQLARG3-FTG,S,164,5,0,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_S
391,MSQBHC00,MSQBHCG3-FTG,S,242,0,0,10.94,0,0,0,MSQBHCG3-FTG_HEATHER_GREY_S
392,MSQLAR00,MSQLARG3-FTG,XXL,182,5,0,16.5,20.65,20.65,0,MSQLARG3-FTG_Red_2XL
393,MSQLAR00,MSQLARG3-FTG,L,433,5,0,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_L
394,MSQLAR00,MSQLARG3-FTG,M,329,5,0,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_M
395,MSQLAR00,MSQLARG3-FTG,XL,318,5,0,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_XL
396,MSQLCR00,MSQLCRG3-FTG,XXL,48,5,0,14.26,17.5,17.5,0,MSQLCRG3-FTG_RED_2XL
397,MSQCAK00,MSQCAKG3-FTG,XS,0,0,0,9.21,0,0,0,MSQCAKG3-FTG_GREEN_XS
398,MSQCAL00,MSQCALG3-FTG,XXL,107,0,5,9.21,0,0,0,MSQCALG3-FTG_LIONSROYAL_2XL
399,MSQCAL00,MSQCALG3-FTG,L,272,0,5,9.21,0,0,0,MSQCALG3-FTG_LIONSROYAL_L
400,MSQCAL00,MSQCALG3-FTG,M,203,0,5,9.21,0,0,0,MSQCALG3-FTG_LIONSROYAL_M
401,MSQCAL00,MSQCALG3-FTG,S,88,0,5,9.21,0,0,0,MSQCALG3-FTG_LIONSROYAL_S
402,MSQCAL00,MSQCALG3-FTG,XL,318,0,5,9.21,0,0,0,MSQCALG3-FTG_LIONSROYAL_XL
403,MSQCJB00,MSQCJBG3-FTG,XXL,0,0,2,31.75,0,0,31.75,MSQCJBG3-FTG_BLACK_2XL
404,MSQCJB00,MSQCJBG3-FTG,L,4,0,2,31.75,0,0,31.75,MSQCJBG3-FTG_BLACK_L
405,MSQCJB00,MSQCJBG3-FTG,M,3,0,2,31.75,0,0,31.75,MSQCJBG3-FTG_BLACK_M
406,MSQCJB00,MSQCJBG3-FTG,S,5,0,2,31.75,0,0,31.75,MSQCJBG3-FTG_BLACK_S
407,MSQCJB00,MSQCJBG3-FTG,XL,0,0,2,31.75,0,0,31.75,MSQCJBG3-FTG_BLACK_XL
408,MSQCJC00,MSQCJCG3-FTG,XXL,5,0,2,31.75,0,0,31.75,MSQCJCG3-FTG_GREY_2XL
409,MSQCJC00,MSQCJCG3-FTG,L,38,0,2,31.75,0,0,31.75,MSQCJCG3-FTG_GREY_L
410,MSQCJC00,MSQCJCG3-FTG,M,18,0,2,31.75,0,0,31.75,MSQCJCG3-FTG_GREY_M
411,MSQCJC00,MSQCJCG3-FTG,S,13,0,2,31.75,0,0,31.75,MSQCJCG3-FTG_GREY_S
412,MSQCJC00,MSQCJCG3-FTG,XL,12,0,2,31.75,0,0,31.75,MSQCJCG3-FTG_GREY_XL
413,MSQCJN00,MSQCJNG3-FTG,XXL,0,0,2,31.75,0,0,31.75,MSQCJNG3-FTG_NAVY_2XL
414,MSQCJN00,MSQCJNG3-FTG,L,5,0,2,31.75,0,0,31.75,MSQCJNG3-FTG_NAVY_L
415,MSQCJN00,MSQCJNG3-FTG,M,9,0,2,31.75,0,0,31.75,MSQCJNG3-FTG_NAVY_M
416,MSQCJN00,MSQCJNG3-FTG,S,5,0,2,31.75,0,0,31.75,MSQCJNG3-FTG_NAVY_S
417,MSQCJN00,MSQCJNG3-FTG,XL,4,0,2,31.75,0,0,31.75,MSQCJNG3-FTG_NAVY_XL
418,MSQLAK00,MSQLAKG3-FTG,XXL,113,0,5,16.5,0,0,0,MSQLAKG3-FTG_KELLYGREEN_2XL
419,MSQLAK00,MSQLAKG3-FTG,L,296,0,5,16.5,0,0,0,MSQLAKG3-FTG_KELLYGREEN_L
420,MSQLAK00,MSQLAKG3-FTG,M,257,0,5,16.5,0,0,0,MSQLAKG3-FTG_KELLYGREEN_M
421,MSQLAK00,MSQLAKG3-FTG,S,50,0,5,16.5,0,0,0,MSQLAKG3-FTG_KELLYGREEN_S
422,MSQLAK00,MSQLAKG3-FTG,XL,237,0,5,16.5,0,0,0,MSQLAKG3-FTG_KELLYGREEN_XL
423,MSQLAK00,MSQLAKG3-FTG,XS,48,0,5,16.5,0,0,0,MSQLAKG3-FTG_KELLYGREEN_XS
424,MSQLAL00,MSQLALG3-FTG,XXL,240,0,5,16.5,0,0,0,MSQLALG3-FTG_LIONSROYAL_2XL
425,MSQLAL00,MSQLALG3-FTG,L,477,0,5,16.5,0,0,0,MSQLALG3-FTG_LIONSROYAL_L
426,MSQLAL00,MSQLALG3-FTG,M,337,0,5,16.5,0,0,0,MSQLALG3-FTG_LIONSROYAL_M
427,MSQLAL00,MSQLALG3-FTG,S,103,0,5,16.5,0,0,0,MSQLALG3-FTG_LIONSROYAL_S
428,MSQLAL00,MSQLALG3-FTG,XL,336,0,5,16.5,0,0,0,MSQLALG3-FTG_LIONSROYAL_XL
429,MSQLAL00,MSQLALG3-FTG,XS,48,0,5,16.5,0,0,0,MSQLALG3-FTG_LIONSROYAL_XS
430,MSQLCR00,MSQLCRG3-FTG,L,192,5,0,14.26,16.82,16.82,0,MSQLCRG3-FTG_RED_L
431,MSQLCR00,MSQLCRG3-FTG,M,144,5,0,14.26,16.82,16.82,0,MSQLCRG3-FTG_RED_M
432,MSQLCR00,MSQLCRG3-FTG,S,48,5,0,14.26,16.82,16.82,0,MSQLCRG3-FTG_RED_S
433,MSQLCR00,MSQLCRG3-FTG,XL,96,5,0,14.26,16.82,16.82,0,MSQLCRG3-FTG_RED_XL
434,MSQLAW00,LS14001-FTG,XXL,616,10,0,16.5,20.65,20.65,0,MSQLAWG3-FTG_White_2XL
435,MSQLCK00,MSQLCKG3-FTG,XXL,125,0,5,14.26,0,0,0,MSQLCKG3-FTG_KELLYGREEN_2XL
436,MSQLCK00,MSQLCKG3-FTG,L,193,0,5,14.26,0,0,0,MSQLCKG3-FTG_KELLYGREEN_L
437,MSQLCK00,MSQLCKG3-FTG,M,149,0,5,14.26,0,0,0,MSQLCKG3-FTG_KELLYGREEN_M
438,MSQLCK00,MSQLCKG3-FTG,S,108,0,5,14.26,0,0,0,MSQLCKG3-FTG_KELLYGREEN_S
439,MSQLCK00,MSQLCKG3-FTG,XL,144,0,5,14.26,0,0,0,MSQLCKG3-FTG_KELLYGREEN_XL
440,MSQLCK00,MSQLCKG3-FTG,XS,48,0,5,14.26,0,0,0,MSQLCKG3-FTG_KELLYGREEN_XS
441,MSQLCL00,MSQLCLG3-FTG,XXL,191,0,5,14.26,0,0,0,MSQLCLG3-FTG_LIONSROYAL_2XL
442,MSQLCL00,MSQLCLG3-FTG,L,430,0,5,14.26,0,0,0,MSQLCLG3-FTG_LIONSROYAL_L
443,MSQLCL00,MSQLCLG3-FTG,M,289,0,5,14.26,0,0,0,MSQLCLG3-FTG_LIONSROYAL_M
444,MSQLCL00,MSQLCLG3-FTG,S,100,0,5,14.26,0,0,0,MSQLCLG3-FTG_LIONSROYAL_S
445,MSQLCL00,MSQLCLG3-FTG,XL,336,0,5,14.26,0,0,0,MSQLCLG3-FTG_LIONSROYAL_XL
446,MSQLCL00,MSQLCLG3-FTG,XS,48,0,5,14.26,0,0,0,MSQLCLG3-FTG_LIONSROYAL_XS
447,MSQLCN00,MSQLCNG3-FTG,S,118,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_Navy_S
448,MSQLCW00,MSQLCWG3-FTG,S,186,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_S
449,MVQSK900,SKG3,XXL,0,0,5,9.26,0,0,0,SKG3_Coral_2XL
450,MVQSK900,SKG3,XXXL,6,0,5,9.26,0,0,0,SKG3_Coral_3XL
451,MVQSK900,SKG3,L,0,0,5,9.26,0,0,0,SKG3_Coral_L
452,MVQSK900,SKG3,M,0,0,5,9.26,0,0,0,SKG3_Coral_M
453,MVQSK900,SKG3,S,0,0,5,9.26,0,0,0,SKG3_Coral_S
454,MVQSK900,SKG3,XL,0,0,5,9.26,0,0,0,SKG3_Coral_XL
455,MVQSK500,SKG3,XXL,0,0,5,9.26,0,0,0,SKG3_Light_Blue_2XL
456,MVQSK500,SKG3,XXXL,0,0,5,9.26,0,0,0,SKG3_Light_Blue_3XL
457,MVQSK500,SKG3,L,0,0,5,9.26,0,0,0,SKG3_Light_Blue_L
458,MVQSK500,SKG3,M,0,0,5,9.26,0,0,0,SKG3_Light_Blue_M
459,MVQSK500,SKG3,S,0,0,5,9.26,0,0,0,SKG3_Light_Blue_S
460,MVQSK500,SKG3,XL,0,0,5,9.26,0,0,0,SKG3_Light_Blue_XL
461,MVQSKZ00,SKG3,XXL,23,0,5,9.26,0,0,0,SKG3_Mint_2XL
462,MVQSKZ00,SKG3,XXXL,7,0,5,9.26,0,0,0,SKG3_Mint_3XL
463,MVQSKZ00,SKG3,L,0,0,5,9.26,0,0,0,SKG3_Mint_L
464,MVQSKZ00,SKG3,M,0,0,5,9.26,0,0,0,SKG3_Mint_M
465,MVQSKZ00,SKG3,S,15,0,5,9.26,0,0,0,SKG3_Mint_S
466,MVQSKZ00,SKG3,XL,26,0,5,9.26,0,0,0,SKG3_Mint_XL
467,MVQSKS00,SKG3,XXL,0,0,5,9.26,0,0,0,SKG3_Silver_2XL
468,MVQSKS00,SKG3,XXXL,7,0,5,9.26,0,0,0,SKG3_Silver_3XL
469,MVQSKS00,SKG3,L,0,0,5,9.26,0,0,0,SKG3_Silver_L
470,MVQSKS00,SKG3,M,0,0,5,9.26,0,0,0,SKG3_Silver_M
471,MVQSKS00,SKG3,S,0,0,5,9.26,0,0,0,SKG3_Silver_S
472,MVQSKS00,SKG3,XL,0,0,5,9.26,0,0,0,SKG3_Silver_XL
473,MVQSKY00,SKG3,XXL,33,0,5,9.26,0,0,0,SKG3_Lemon_2XL
474,MVQSKY00,SKG3,XXXL,22,0,5,9.26,0,0,0,SKG3_Lemon_3XL
475,MVQSKY00,SKG3,L,26,0,5,9.26,0,0,0,SKG3_Lemon_L
476,MVQSKY00,SKG3,M,53,0,5,9.26,0,0,0,SKG3_Lemon_M
477,MVQSKY00,SKG3,S,46,0,5,9.26,0,0,0,SKG3_Lemon_S
478,MVQSKY00,SKG3,XL,14,0,5,9.26,0,0,0,SKG3_Lemon_XL
479,MVQSL900,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Coral_2XL
480,MVQSL900,SLG3,XXXL,0,0,5,10.94,0,0,0,SLG3_Coral_3XL
481,MVQSL900,SLG3,L,0,0,5,10.94,0,0,0,SLG3_Coral_L
482,MVQSL900,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Coral_M
483,MVQSL900,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Coral_S
484,MVQSL900,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Coral_XL
485,MVQSL500,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Light_Blue_2XL
486,MVQSL500,SLG3,XXXL,0,0,5,10.94,0,0,0,SLG3_Light_Blue_3XL
487,MVQSL500,SLG3,L,0,0,5,10.94,0,0,0,SLG3_Light_Blue_L
488,MVQSL500,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Light_Blue_M
